	VectorID1
DG0000772	159
DG0000127	159
DG0004335	159
DG0002977	159
DG0008511	159
DG0001153	159
DG0008290	159
DG0000245	159
DG0001456	159
DG0000659	159
DG0001775	159
DG0000805	159
DG0001457	159
DG0000748	159
DG0001124	159
DG0008827	159
DG0007125	159
DG0005124	159
DG0000367	159
DG0000533	159
DG0006977	158
DG0004299	158
DG0008463	158
DG0006898	158
DG0005028	158
DG0005102	158
DG0008804	158
DG0004853	158
DG0005516	158
DG0008786	158
DG0007102	158
DG0006952	158
DG0005668	158
DG0008671	158
DG0001163	158
DG0007254	158
DG0002210	158
DG0003360	157
DG0000961	157
DG0002249	157
DG0003886	157
DG0000798	157
DG0006822	157
DG0002587	157
DG0002351	157
DG0001205	157
DG0007495	157
DG0001872	157
DG0005244	157
DG0005601	157
DG0002470	157
DG0000019	157
DG0008689	157
DG0002215	157
DG0005568	157
DG0007054	157
DG0008789	157
DG0005572	157
DG0000415	157
DG0008535	157
DG0005635	157
DG0002729	157
DG0005556	157
DG0008181	156
DG0001399	156
DG0006070	156
DG0003498	156
DG0008596	156
DG0001328	156
DG0008810	156
DG0008464	156
DG0001776	156
DG0003029	156
DG0000957	156
DG0004832	156
DG0003666	156
DG0002990	156
DG0003081	156
DG0001655	156
DG0005408	156
DG0001517	156
DG0000928	156
DG0001175	156
DG0005626	156
DG0000757	156
DG0003331	155
DG0001403	155
DG0002835	155
DG0000942	155
DG0008849	155
DG0001813	155
DG0000813	155
DG0002003	155
DG0000676	155
DG0008692	155
DG0003024	155
DG0007296	155
DG0002860	155
DG0005247	155
DG0000929	155
DG0005198	155
DG0003158	155
DG0003977	155
DG0001688	155
DG0007187	155
DG0001675	155
DG0001912	155
DG0005271	155
DG0006987	155
DG0002922	155
DG0000099	154
DG0007278	154
DG0000295	154
DG0000104	154
DG0001202	154
DG0008200	154
DG0001311	154
DG0007044	154
DG0005294	154
DG0002052	154
DG0007272	154
DG0008678	154
DG0007100	154
DG0000997	154
DG0005226	154
DG0008551	154
DG0000699	154
DG0002614	154
DG0008657	154
DG0001963	154
DG0001218	154
DG0000020	154
DG0006852	154
DG0008453	153
DG0000756	153
DG0001447	153
DG0001707	153
DG0002841	153
DG0008368	153
DG0001036	153
DG0008882	153
DG0003637	153
DG0002902	153
DG0005370	153
DG0000926	153
DG0003898	153
DG0005662	153
DG0004813	153
DG0005430	153
DG0000003	153
DG0005627	153
DG0000753	153
DG0006870	153
DG0008316	153
DG0005605	153
DG0005054	153
DG0007845	152
DG0005484	152
DG0002050	152
DG0005651	152
