	VectorID1
DG0001027	234
DG0001781	234
DG0007544	234
DG0005651	234
DG0007424	234
DG0006686	234
DG0006203	234
DG0006597	234
DG0004800	234
DG0007913	234
DG0007011	234
DG0005769	233
DG0008267	233
DG0004409	233
DG0007921	233
DG0001266	233
DG0004676	233
DG0005840	233
DG0007035	233
DG0005793	233
DG0005875	233
DG0002504	233
DG0000587	233
DG0004016	233
DG0003166	233
DG0006281	233
DG0005296	233
DG0007080	233
DG0000776	232
DG0002950	232
DG0002821	232
DG0005187	232
DG0003175	232
DG0007411	232
DG0004194	232
DG0003118	232
DG0002148	232
DG0007126	232
DG0002103	232
DG0005994	232
DG0007381	232
DG0005734	232
DG0006559	232
DG0000436	232
DG0006145	232
DG0000295	232
DG0006701	232
DG0008601	232
DG0006747	232
DG0006689	232
DG0002422	231
DG0006367	231
DG0003532	231
DG0001593	231
DG0007558	231
DG0008834	231
DG0007423	231
DG0004166	231
DG0008626	231
DG0008216	231
DG0000181	231
DG0005910	231
DG0001064	231
DG0004407	231
DG0001378	231
DG0005521	231
DG0006401	231
DG0000944	231
DG0002343	231
DG0002114	231
DG0003958	231
DG0000413	231
DG0005866	231
DG0000143	231
DG0005995	231
DG0000087	231
DG0007449	231
DG0008131	231
DG0003753	231
DG0007142	231
DG0007417	230
DG0006694	230
DG0003494	230
DG0005509	230
DG0001000	230
DG0000893	230
DG0004615	230
DG0008095	230
DG0008758	230
DG0006365	230
DG0002188	230
DG0004642	230
DG0006539	230
DG0007777	230
DG0004408	230
DG0007609	230
DG0001929	230
DG0008268	230
DG0004163	230
DG0003404	230
DG0001481	230
DG0002739	230
DG0007457	230
DG0007928	230
DG0008166	229
DG0000067	229
DG0002683	229
DG0006072	229
DG0001410	229
DG0006512	229
DG0005916	229
DG0002246	229
DG0003097	229
DG0008699	229
DG0004157	229
DG0007268	229
DG0008151	229
DG0001096	229
DG0007557	229
DG0008684	229
DG0005927	229
DG0006381	229
DG0006749	229
DG0007854	229
DG0006548	229
DG0001398	229
DG0001406	229
DG0002134	229
DG0001643	229
DG0000801	229
DG0007995	229
DG0006240	229
DG0008309	229
DG0007001	228
DG0004728	228
DG0008566	228
DG0006234	228
DG0006857	228
DG0006323	228
DG0001881	228
DG0006606	228
DG0002181	228
DG0000430	228
DG0001016	228
DG0008195	228
DG0003484	228
DG0008136	228
DG0005083	228
DG0008072	228
DG0000394	228
DG0007064	228
DG0005710	228
DG0008013	228
DG0005200	228
DG0003989	228
DG0007488	228
DG0007677	228
DG0003814	228
DG0006790	228
DG0008322	228
DG0004794	227
DG0002182	227
DG0008522	227
DG0000081	227
DG0008409	227
DG0008898	227
DG0002955	227
DG0001751	227
DG0002070	227
DG0007168	227
DG0008034	227
DG0000169	227
DG0006450	227
DG0007692	227
DG0002355	227
DG0006464	227
DG0006075	227
DG0004023	227
DG0001786	227
DG0000594	227
DG0006241	227
DG0004751	227
DG0008163	226
DG0006239	226
DG0006441	226
DG0008773	226
DG0004248	226
DG0002940	226
DG0005810	226
DG0006306	226
DG0008116	226
DG0006272	226
DG0005453	226
DG0003117	226
DG0001095	226
DG0002090	226
DG0005214	226
DG0003276	226
DG0001596	226
DG0007447	226
DG0006731	226
DG0002555	226
DG0006478	226
DG0002135	226
DG0000254	225
DG0008401	225
DG0004660	225
DG0004991	225
DG0007310	225
DG0007945	225
DG0007697	225
DG0008650	225
DG0004308	225
DG0007407	225
DG0004758	225
DG0007362	225
DG0007831	225
DG0001120	225
DG0002108	225
DG0003473	225
DG0000072	225
DG0008264	225
DG0001883	225
DG0006657	225
DG0003640	225
DG0006935	225
DG0004437	225
DG0003832	225
DG0007684	225
DG0006437	225
DG0007304	225
DG0007068	225
DG0003446	224
DG0002084	224
DG0000732	224
DG0004509	224
DG0006206	224
DG0003782	224
DG0007238	224
DG0001409	224
DG0003245	224
DG0005422	224
DG0001171	224
DG0006050	224
DG0004982	224
DG0004316	224
DG0000042	224
DG0001612	224
DG0008055	224
DG0006870	223
DG0000129	223
DG0001773	223
DG0003501	223
DG0006691	223
DG0003771	223
DG0007702	223
DG0002018	223
DG0000789	223
DG0007041	223
DG0005241	223
DG0003527	223
DG0001138	223
DG0006487	223
DG0006416	223
DG0007538	223
DG0003352	223
DG0008514	223
DG0003607	223
DG0000535	223
DG0006503	223
DG0005697	223
DG0003180	223
DG0008392	223
DG0006557	223
DG0002656	223
DG0007131	223
DG0007741	223
DG0006439	223
DG0008063	223
DG0008115	223
DG0007477	223
DG0002952	223
DG0004232	222
DG0000888	222
DG0006489	222
DG0007521	222
DG0000860	222
DG0002285	222
DG0008527	222
DG0006933	222
DG0001834	222
DG0006246	222
DG0004917	222
DG0001671	222
DG0004429	222
DG0006016	222
DG0003922	222
DG0005728	222
DG0008707	222
DG0005924	222
DG0008893	222
DG0006984	222
DG0006662	222
DG0004390	221
DG0006121	221
DG0001450	221
DG0001392	221
DG0007918	221
DG0007430	221
DG0001202	221
DG0000859	221
DG0002048	221
DG0007029	221
DG0001919	221
DG0008125	221
DG0008165	221
DG0000111	221
DG0006216	221
DG0001215	221
DG0000963	221
DG0000003	221
DG0005770	221
DG0005446	221
DG0008754	221
DG0005735	221
DG0004384	221
DG0008300	221
DG0001083	221
DG0002055	220
DG0006574	220
DG0007898	220
DG0002098	220
DG0007871	220
DG0007363	220
DG0006805	220
DG0006196	220
DG0006219	220
DG0008104	220
DG0007116	220
DG0002099	220
DG0001012	220
DG0008124	220
DG0000541	220
DG0006391	220
DG0004675	220
DG0008158	220
DG0006956	220
DG0008749	220
DG0002348	220
DG0006243	220
DG0001061	220
DG0006038	220
DG0002689	219
DG0000125	219
DG0002875	219
DG0000903	219
DG0002974	219
DG0006344	219
DG0005128	219
DG0004833	219
DG0002734	219
DG0008633	219
DG0006166	219
DG0001402	219
DG0000147	219
DG0007255	219
DG0007007	219
DG0002761	219
DG0002194	219
DG0005775	219
DG0001374	219
DG0004027	219
DG0003915	219
DG0008142	219
DG0008629	219
DG0008261	219
DG0000206	219
DG0000796	219
DG0004403	219
DG0004614	219
DG0005117	218
DG0005012	218
DG0006575	218
DG0001485	218
DG0007340	218
DG0004334	218
DG0002468	218
DG0004360	218
DG0003690	218
DG0003177	218
DG0000633	218
DG0000311	218
DG0003611	218
DG0002505	218
DG0005226	218
DG0000813	218
DG0002715	218
DG0003464	218
DG0000998	218
DG0000193	218
DG0001149	218
DG0005613	218
DG0004527	218
DG0002596	218
DG0007014	218
DG0002122	218
DG0006540	218
DG0005049	218
DG0005116	218
DG0005938	218
DG0005181	217
DG0008693	217
DG0006965	217
DG0005876	217
DG0001035	217
DG0001742	217
DG0003778	217
DG0002920	217
DG0002143	217
DG0002759	217
DG0006352	217
DG0004759	217
DG0005239	217
DG0006424	217
DG0007226	217
DG0007196	217
DG0007224	217
DG0007048	217
DG0005223	217
DG0008740	217
DG0001039	217
DG0008143	217
DG0001484	217
DG0000553	217
DG0003269	217
DG0006529	217
DG0005844	216
DG0004004	216
DG0003762	216
DG0003919	216
DG0001024	216
DG0008830	216
DG0002172	216
DG0004268	216
DG0006938	216
DG0008123	216
DG0007200	216
DG0008484	216
DG0004606	216
DG0005161	216
DG0006782	216
DG0004032	216
DG0008589	216
DG0007128	216
DG0004559	216
DG0003067	216
DG0001704	216
DG0002616	215
DG0002848	215
DG0000970	215
DG0000252	215
DG0001390	215
DG0003430	215
DG0000527	215
DG0008434	215
DG0008732	215
DG0007405	215
DG0008133	215
DG0000334	215
DG0004690	215
DG0000225	215
DG0008576	215
DG0003534	215
DG0000011	215
DG0003916	215
DG0002156	215
DG0007321	215
DG0000790	215
DG0003125	215
DG0008614	215
DG0003867	215
DG0008001	215
DG0007744	215
DG0008273	215
DG0002254	215
DG0003838	215
DG0007510	215
DG0008337	215
DG0006793	215
DG0007303	215
DG0004518	215
DG0007172	214
DG0000749	214
DG0007787	214
DG0005819	214
DG0008209	214
DG0002748	214
DG0000415	214
DG0002917	214
DG0006079	214
DG0006910	214
DG0005079	214
DG0000901	214
DG0007163	214
DG0005897	214
DG0006136	214
DG0002512	214
DG0003894	214
DG0005093	214
DG0003677	214
DG0007670	214
DG0002836	214
DG0008234	214
DG0006886	214
DG0004299	214
DG0006712	214
DG0008245	213
DG0001191	213
DG0008862	213
DG0006652	213
DG0008343	213
DG0006361	213
DG0002520	213
DG0005786	213
DG0004168	213
DG0007406	213
DG0000841	213
DG0003438	213
DG0003829	213
DG0003770	213
DG0006601	213
DG0005679	213
DG0003503	213
DG0005722	213
DG0007660	213
DG0005692	213
DG0002831	213
DG0007279	213
DG0003082	213
DG0006030	213
DG0006546	213
DG0001033	213
DG0001986	213
DG0007746	213
DG0007948	213
DG0007416	213
DG0001821	213
DG0007081	213
DG0005619	213
DG0008193	212
DG0002954	212
DG0004594	212
DG0003580	212
DG0002841	212
DG0006191	212
DG0004249	212
DG0007026	212
DG0001938	212
DG0007031	212
DG0002284	212
DG0003773	212
DG0003775	212
DG0006024	212
DG0001813	212
DG0006955	212
DG0004738	212
DG0006340	212
DG0006758	212
DG0008503	212
DG0007273	212
DG0007516	212
DG0006700	212
DG0000091	212
DG0006732	212
DG0002479	212
DG0001517	212
DG0007952	212
DG0007018	212
DG0005357	212
DG0008712	212
DG0008403	212
DG0004687	212
DG0008713	212
DG0007624	212
DG0006696	212
DG0008052	211
DG0001017	211
DG0005039	211
DG0006841	211
DG0002044	211
DG0008815	211
DG0002126	211
DG0004691	211
DG0006865	211
DG0007551	211
DG0006177	211
DG0001163	211
DG0004174	211
DG0006908	211
DG0007679	211
DG0004456	211
DG0001193	211
DG0004364	211
DG0007971	211
DG0006296	211
DG0005048	211
DG0007000	211
DG0006500	211
DG0004656	211
DG0005990	211
DG0004677	211
DG0002587	211
DG0003974	211
DG0008688	211
DG0006927	211
DG0002155	211
DG0005812	211
DG0008784	211
DG0006504	211
DG0004524	210
DG0008854	210
DG0004832	210
DG0003339	210
DG0001841	210
DG0007160	210
DG0007412	210
DG0005234	210
DG0006254	210
DG0002542	210
DG0000009	210
DG0001062	210
DG0007159	210
DG0007613	210
DG0002959	210
DG0005757	210
DG0007742	210
DG0002061	210
DG0000924	210
DG0003039	210
DG0003037	210
DG0000693	210
DG0001774	210
DG0007641	210
DG0000537	210
DG0005808	210
DG0006444	210
DG0002514	210
DG0006070	210
