	VectorID1
DG0006192	128
DG0001513	128
DG0002027	128
DG0008300	128
DG0006908	128
DG0008214	128
DG0004513	128
DG0001630	128
DG0008063	128
DG0001533	128
DG0003666	128
DG0002405	128
DG0002182	128
DG0002098	128
DG0003784	128
DG0008001	128
DG0000539	128
DG0002383	127
DG0008019	127
DG0004562	127
DG0006750	127
DG0000296	127
DG0008230	127
DG0008867	127
DG0003744	127
DG0008072	127
DG0002837	127
DG0003883	127
DG0002767	127
DG0005297	127
DG0007474	127
DG0008314	127
DG0003832	127
DG0003972	127
DG0006585	127
DG0002070	127
DG0006038	127
DG0002156	127
DG0007942	127
DG0006065	127
DG0001514	127
DG0007354	127
DG0006416	126
DG0004535	126
DG0000164	126
DG0007406	126
DG0008688	126
DG0002114	126
DG0000081	126
DG0008268	126
DG0007687	126
DG0007777	126
DG0001965	126
DG0008115	126
DG0005239	126
DG0004361	126
DG0008745	126
DG0008274	126
DG0005188	126
DG0001810	126
DG0005816	126
DG0004977	126
DG0000227	126
DG0005016	126
DG0000804	126
DG0008777	125
DG0008707	125
DG0005498	125
DG0005341	125
DG0007362	125
DG0003398	125
DG0000549	125
DG0000003	125
DG0008684	125
DG0007145	125
DG0004023	125
DG0000733	125
DG0000789	125
DG0000122	125
DG0002269	125
DG0000861	125
DG0006989	125
DG0007791	125
DG0003352	125
DG0005434	125
DG0006175	125
DG0006239	125
DG0008720	125
DG0001469	125
DG0007552	124
DG0007394	124
DG0000773	124
DG0008902	124
DG0007682	124
DG0005902	124
DG0008106	124
DG0007507	124
DG0004000	124
DG0005757	124
DG0004496	124
DG0001405	124
DG0004837	124
DG0002761	124
DG0008644	124
DG0004702	124
DG0005271	124
DG0008711	124
DG0007683	124
DG0005856	124
DG0005039	124
DG0008666	124
DG0004753	124
DG0002831	124
DG0006586	124
DG0007833	124
DG0005810	124
DG0008758	124
DG0005296	124
DG0002107	124
DG0006006	124
DG0000345	123
DG0001354	123
DG0001438	123
DG0000790	123
DG0001835	123
DG0002973	123
DG0002514	123
DG0007863	123
DG0004070	123
DG0007949	123
DG0005525	123
DG0000833	123
DG0001539	123
DG0005691	123
DG0005625	123
DG0000453	123
DG0005559	123
DG0005428	123
DG0008104	123
DG0007742	123
DG0007410	123
DG0006478	123
DG0000601	123
DG0003305	123
DG0004337	123
DG0007604	123
DG0001560	123
DG0000127	123
DG0007993	123
DG0007008	122
DG0007338	122
DG0006464	122
DG0006023	122
DG0005123	122
DG0000252	122
DG0001392	122
DG0000163	122
DG0000663	122
DG0002277	122
DG0008558	122
DG0001470	122
DG0001757	122
DG0000803	122
DG0005048	122
DG0000868	122
DG0008911	122
DG0005408	122
DG0007685	122
