	VectorID1
DG0000245	175
DG0005182	175
DG0007255	175
DG0001237	175
DG0003780	175
DG0000063	175
DG0001024	175
DG0000943	175
DG0002434	175
DG0008635	174
DG0007682	174
DG0002650	174
DG0007186	174
DG0007234	174
DG0005336	174
DG0003437	174
DG0002156	174
DG0002713	174
DG0005124	174
DG0001957	174
DG0007285	174
DG0004837	174
DG0005297	174
DG0001411	174
DG0006553	174
DG0008744	174
DG0002710	174
DG0002908	174
DG0006782	174
DG0000572	174
DG0008378	174
DG0006923	173
DG0000011	173
DG0007381	173
DG0002740	173
DG0000944	173
DG0000812	173
DG0008588	173
DG0000959	173
DG0007121	173
DG0006901	173
DG0001482	173
DG0005119	173
DG0001571	173
DG0007690	173
DG0000050	173
DG0005406	172
DG0002228	172
DG0008404	172
DG0007251	172
DG0001776	172
DG0000246	172
DG0007279	172
DG0003695	172
DG0005582	172
DG0003590	172
DG0005158	172
DG0004264	172
DG0003081	172
DG0003681	172
DG0002906	171
DG0006855	171
DG0002734	171
DG0001029	171
DG0001396	171
DG0000857	171
DG0002529	171
DG0000655	171
DG0005420	171
DG0005503	171
DG0006801	171
DG0008504	171
DG0005655	171
DG0004799	171
DG0002742	171
DG0007019	171
DG0005226	171
DG0005685	171
DG0007911	171
DG0008787	171
DG0002804	171
DG0008838	171
DG0002227	171
DG0002056	171
DG0008638	171
DG0003739	171
DG0005667	171
DG0000579	170
DG0005141	170
DG0008368	170
DG0006800	170
DG0002576	170
DG0008405	170
DG0006556	170
DG0005458	170
DG0001682	170
DG0002693	170
DG0002922	170
DG0000924	170
DG0007238	170
DG0008767	170
DG0006899	170
DG0000829	169
DG0006691	169
DG0008181	169
DG0003508	169
DG0005053	169
DG0008516	169
DG0002470	169
DG0002841	169
DG0006679	169
DG0008246	169
DG0005320	169
DG0001452	169
DG0008846	169
DG0000641	169
DG0002971	169
DG0000422	169
DG0000659	169
DG0002360	169
DG0006703	168
DG0001160	168
DG0000549	168
DG0001938	168
DG0007500	168
