	VectorID1
DG0007928	198
DG0007759	197
DG0006006	197
DG0007561	197
DG0005033	197
DG0000081	197
DG0007640	197
DG0000810	197
DG0003901	197
DG0000005	197
DG0000791	197
DG0001017	197
DG0002759	197
DG0000022	197
DG0007491	197
DG0000411	197
DG0008748	197
DG0007514	197
DG0001154	197
DG0005394	196
DG0007542	196
DG0005305	196
DG0006689	196
DG0006438	196
DG0005826	196
DG0000228	196
DG0006696	196
DG0007170	196
DG0007540	196
DG0000564	196
DG0006370	196
DG0004580	196
DG0008641	196
DG0004547	196
DG0002106	196
DG0005012	196
DG0008764	195
DG0004561	195
DG0007784	195
DG0000181	195
DG0008087	195
DG0002687	195
DG0000147	195
DG0007510	195
DG0002188	195
DG0003280	195
DG0001559	195
DG0007783	195
DG0006111	195
DG0007763	195
DG0008030	195
DG0002614	195
DG0001834	195
DG0007432	195
DG0005844	195
DG0008767	195
DG0000534	195
DG0002937	195
DG0008501	195
DG0002821	195
DG0006539	195
DG0001200	195
DG0002137	195
DG0008534	195
DG0002285	195
DG0007684	195
DG0007482	195
DG0002027	195
DG0008154	195
DG0004483	194
DG0007396	194
DG0006954	194
DG0001599	194
DG0005685	194
DG0004299	194
DG0005689	194
DG0002122	194
DG0003883	194
DG0000494	194
DG0003783	194
DG0008226	194
DG0006429	194
DG0008868	194
DG0006175	194
DG0007304	194
DG0005839	194
DG0007224	194
DG0006652	194
DG0006783	194
DG0008745	194
DG0006407	194
DG0006574	193
DG0000825	193
DG0006465	193
DG0007342	193
DG0001495	193
DG0008110	193
DG0002102	193
DG0006501	193
DG0001719	193
DG0000853	193
DG0002055	193
DG0001117	193
DG0002803	193
DG0004000	193
DG0002411	193
DG0001517	193
DG0000708	193
DG0002336	193
DG0008034	193
DG0008620	193
DG0002297	193
DG0003770	193
DG0008282	192
DG0007161	192
DG0008074	192
DG0007865	192
DG0002831	192
DG0007000	192
DG0003295	192
DG0008106	192
DG0000661	192
DG0000733	192
DG0004123	192
DG0008145	192
DG0008136	192
DG0005722	192
DG0006764	192
DG0001388	192
DG0002348	192
DG0003077	192
DG0003946	192
DG0000569	192
DG0006935	192
DG0006156	192
DG0004277	192
DG0003792	192
DG0002961	192
DG0005695	192
DG0000587	192
DG0002616	191
DG0004876	191
DG0005399	191
DG0005184	191
DG0002785	191
DG0007903	191
DG0006666	191
DG0002089	191
DG0004453	191
DG0005644	191
DG0003005	191
DG0007682	191
DG0008420	191
DG0006208	191
DG0000621	191
DG0007850	191
DG0008776	191
DG0006061	191
DG0001700	191
DG0002018	191
DG0003409	191
DG0003962	191
DG0008569	191
DG0001469	191
DG0002103	191
DG0006017	190
DG0004728	190
DG0007215	190
DG0007964	190
DG0004598	190
DG0008660	190
DG0005200	190
DG0001770	190
DG0008691	190
DG0007853	190
DG0004882	190
DG0008900	190
DG0006674	190
DG0003190	190
DG0001907	190
DG0002418	190
DG0006822	190
DG0001623	190
DG0008362	190
DG0002328	190
DG0003352	190
DG0008844	189
DG0002284	189
DG0008020	189
DG0002210	189
DG0002800	189
DG0007578	189
DG0003261	189
DG0008269	189
DG0007911	189
DG0008698	189
DG0002084	189
DG0001600	189
DG0002979	189
DG0006980	189
DG0008904	189
DG0002917	189
DG0008268	189
DG0002092	189
DG0001268	189
DG0004902	189
DG0000963	189
DG0007660	189
DG0008323	189
DG0005407	189
DG0008481	189
DG0005051	189
DG0001519	188
DG0005810	188
DG0004877	188
DG0006439	188
DG0005464	188
DG0006165	188
DG0005897	188
DG0005341	188
DG0006074	188
DG0000942	188
DG0000997	188
DG0002588	188
DG0001093	188
DG0002117	188
DG0000543	188
DG0004802	188
DG0005876	188
DG0005057	188
DG0006883	188
DG0000445	188
DG0004188	188
DG0001029	188
DG0001135	188
DG0008370	188
DG0005017	188
DG0002279	187
DG0002334	187
DG0008673	187
DG0006964	187
DG0002430	187
DG0005702	187
DG0008612	187
DG0005107	187
DG0001354	187
DG0007545	187
DG0001353	187
DG0006145	187
DG0007428	187
DG0005596	187
DG0004219	187
DG0000913	187
DG0004599	187
DG0007421	187
DG0007425	187
DG0007071	187
DG0005684	187
DG0007768	187
DG0002209	187
DG0003209	186
